2016-12-12,19.9090909090909
2016-12-13,19.05
2016-12-14,18.5555555555556
2016-12-15,18.1666666666667
2016-12-16,15.8333333333333
2016-12-17,17.5
2016-12-18,16.0833333333333
2016-12-19,17.8571428571429
2016-12-20,19.8
2016-12-21,18.05
2016-12-22,17.2857142857143
2016-12-23,15.55
2016-12-24,17.3181818181818
2016-12-25,14
2016-12-26,17.1428571428571
2016-12-27,16.85
2016-12-28,17.2173913043478
2016-12-29,15.2380952380952
2016-12-30,14.0952380952381
2016-12-31,15.0526315789474
